action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,,,kv_cache,,30.0,0.3,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:06:52.553Z,,
,,,kv_cache,,23.5,0.235,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:06:52.553Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:06:52.553Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:52.553Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:52.553Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:06:52.553Z,,
,30.0,,metrics,19.05,,,,,,3,,,,2025-11-28T21:06:52.697Z,,35.21
,,,kv_cache,,26.3,0.263,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:06:52.699Z,,
,,,kv_cache,,30.0,0.3,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:06:52.699Z,,
,,,kv_cache,,23.5,0.235,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:06:52.699Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:06:52.699Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:06:52.699Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:06:52.699Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:06:52.699Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:06:52.699Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:52.699Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:52.699Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:06:52.699Z,,
